THI,RH (%),Ruminating,Eating,Lactation,DIM
72.72833333333332,57.86666666666667,3359,0,1,301
72.03166666666667,60.16666666666666,1380,660,1,301
71.15,64.1,841,1500,1,302
70.08999999999999,65.06666666666666,2993,0,1,302
69.70166666666667,66.08333333333333,547,1440,1,302
69.68833333333333,65.71666666666667,180,2820,1,302
77.43666666666667,44.48333333333333,150,840,1,302
76.30333333333333,48.7,3600,0,1,302
74.64833333333333,55.23333333333333,1140,120,1,302
73.66333333333334,56.66666666666666,3240,0,1,302
72.79166666666667,57.98333333333333,1980,660,1,302
72.07666666666667,61.4,2700,0,1,303
71.875,61.66666666666666,2370,0,1,303
71.055,64.91666666666667,630,2250,1,303
70.28666666666666,69.5,0,3300,1,303
69.82833333333333,70.23333333333333,630,1710,1,303
77.445,45.5,1740,300,1,303
79.80833333333334,54.96666666666667,405,660,1,303
77.85833333333333,60.516666666666666,2100,855,1,303
77.03,62.13333333333333,675,1905,1,303
76.45666666666666,63.0,2685,0,1,303
75.94333333333334,63.06666666666667,2595,0,1,304
74.88666666666667,65.26666666666667,2655,465,1,304
73.825,67.88333333333334,0,3585,1,304
73.85666666666665,67.01666666666667,480,1395,1,304
77.70166666666667,67.45,186,2634,1,305
82.385,53.63333333333333,1626,1680,1,305
80.37833333333333,62.2,480,1426,1,305
79.75999999999999,65.45,2280,60,1,306
79.18166666666666,66.16666666666667,1246,1080,1,306
78.11,70.86666666666666,1740,1094,1,306
77.225,73.5,0,3600,1,306
76.32166666666667,73.28333333333333,1094,1846,1,306
69.17666666666668,86.96666666666667,1965,1500,1,307
78.79166666666667,50.93333333333333,450,2340,1,307
78.955,49.88333333333333,2730,720,1,307
76.47166666666666,51.85,240,180,1,307
75.68833333333333,60.766666666666666,1500,1410,1,307
74.45833333333333,68.73333333333333,2250,690,1,307
72.62666666666668,65.71666666666667,1140,1560,1,307
71.89,60.16666666666666,2970,0,1,308
70.355,65.53333333333333,3540,60,1,308
70.10833333333333,65.06666666666666,1890,1710,1,308
69.94833333333332,64.71666666666667,0,3600,1,308
70.09166666666667,63.05,0,1470,1,308
73.67,57.15,3510,0,1,308
73.85166666666667,65.08333333333333,1020,1020,1,308
78.16833333333334,44.18333333333333,411,2409,1,308
78.31,49.61666666666667,2229,1371,1,308
77.195,55.5,1260,1560,1,308
75.89666666666668,62.11666666666667,1911,429,1,308
74.9,62.88333333333333,1869,780,1,308
73.04833333333333,65.08333333333333,3489,111,1,309
72.44833333333332,66.38333333333334,0,549,1,309
72.14666666666668,67.4,2220,0,1,309
72.09166666666667,67.6,960,1731,1,309
71.72666666666667,68.5,291,2469,1,309
73.42333333333333,64.35,0,1680,1,309
75.10333333333332,57.516666666666666,0,0,1,309
76.6,55.06666666666667,1791,840,1,309
77.72166666666666,51.85,2400,60,1,309
81.20833333333333,47.23333333333333,0,1140,1,309
80.53999999999999,49.43333333333333,1992,180,1,309
79.97666666666667,55.75,2268,1032,1,309
78.545,57.03333333333333,1812,828,1,309
77.43,58.56666666666667,768,1440,1,309
76.775,59.65,2880,0,1,309
76.74666666666667,63.81666666666667,2592,0,1,310
76.175,64.85,1080,900,1,310
75.455,66.16666666666667,2568,252,1,310
75.13166666666666,67.75,792,1368,1,310
81.71499999999999,47.23333333333333,1560,1500,1,310
80.46333333333334,50.36666666666667,2820,120,1,310
79.34833333333333,54.96666666666667,1200,600,1,310
78.05333333333333,57.0,3060,0,1,310
77.79833333333333,63.7,2693,0,1,311
76.88333333333334,67.55,787,2333,1,311
75.39,67.3,960,2640,1,311
74.82,68.58333333333333,893,1387,1,311
81.33999999999999,54.25,1781,1200,1,311
77.62333333333332,67.16666666666667,2445,0,1,312
73.96000000000001,50.6,2070,1350,1,290
74.68333333333334,51.3,480,2880,1,290
75.67166666666667,47.63333333333333,0,3390,1,290
76.63166666666666,43.98333333333333,60,3360,1,290
77.05,43.31666666666667,0,1770,1,290
76.96000000000001,48.23333333333333,480,184,1,290
75.75666666666666,49.21666666666667,1320,780,1,290
73.87666666666668,51.66666666666666,660,2220,1,290
72.72833333333332,57.86666666666667,0,3600,1,290
70.08999999999999,65.06666666666666,2336,0,1,291
69.70166666666667,66.08333333333333,0,1924,1,291
69.45166666666667,66.38333333333334,0,3600,1,291
69.68833333333333,65.71666666666667,1084,2036,1,291
71.52333333333333,62.05,2456,240,1,291
72.66499999999999,60.35,0,3424,1,291
74.62166666666667,54.73333333333333,1264,2036,1,291
76.24666666666667,38.31666666666667,536,2524,1,291
76.58,35.13333333333333,960,2580,1,291
77.295,33.88333333333333,0,3420,1,291
77.46499999999999,34.21666666666667,0,3600,1,291
77.53333333333333,34.88333333333333,0,1136,1,291
77.79166666666667,37.16666666666666,300,2044,1,291
77.83666666666666,40.71666666666667,1504,1556,1,291
77.43666666666667,44.48333333333333,536,0,1,291
76.30333333333333,48.7,1380,604,1,291
72.79166666666667,57.98333333333333,2520,660,1,291
72.07666666666667,61.4,604,2996,1,292
72.46166666666666,63.333333333333336,1620,1545,1,292
74.42333333333333,56.18333333333333,1575,60,1,292
76.365,49.81666666666667,1725,0,1,292
77.445,45.5,75,2220,1,292
78.81833333333334,46.2,1785,900,1,292
79.86166666666666,48.31666666666667,0,3435,1,292
80.16000000000001,44.28333333333333,0,1125,1,292
80.31333333333333,42.43333333333333,600,2415,1,292
81.01166666666667,42.91666666666666,0,3465,1,292
80.92833333333333,41.6,0,1920,1,292
81.07833333333333,40.86666666666667,15,0,1,292
81.225,45.833333333333336,345,2880,1,292
79.80833333333334,54.96666666666667,480,1695,1,292
77.85833333333333,60.516666666666666,900,945,1,292
77.03,62.13333333333333,0,2775,1,292
75.40333333333334,63.8,1155,480,1,293
74.88666666666667,65.26666666666667,1725,1215,1,293
74.10166666666666,67.4,1320,2280,1,293
73.825,67.88333333333334,0,3240,1,293
73.85666666666665,67.01666666666667,1020,1905,1,293
74.56333333333333,66.18333333333334,60,0,1,293
75.71666666666667,63.55,1140,1755,1,293
77.20666666666666,57.73333333333333,0,3105,1,293
78.91333333333334,52.36666666666667,1020,255,1,293
80.47,51.41666666666666,60,2640,1,293
81.47833333333332,49.1,0,2760,1,293
82.06833333333334,48.766666666666666,0,2925,1,293
82.96000000000001,49.78333333333333,0,2400,1,293
83.78500000000001,48.85,0,3315,1,293
83.86999999999999,48.55,60,2745,1,293
83.57666666666667,48.516666666666666,0,2655,1,293
83.17,49.88333333333333,0,3360,1,293
82.72,51.583333333333336,60,3540,1,293
81.69166666666666,55.28333333333333,360,2700,1,293
80.58166666666666,62.833333333333336,420,1980,1,293
79.67,62.93333333333333,0,2760,1,293
79.115,63.81666666666667,180,3000,1,293
77.70166666666667,67.45,1425,1380,1,294
76.67333333333333,69.93333333333334,180,720,1,294
76.11333333333333,70.01666666666667,0,2655,1,294
76.09666666666666,68.71666666666667,0,3000,1,294
76.58166666666666,66.93333333333334,240,3240,1,294
77.635,64.55,1815,1065,1,294
78.855,59.75,1725,360,1,294
80.24833333333332,54.833333333333336,795,2100,1,294
83.91666666666667,53.05,1080,1920,1,294
84.42333333333333,49.98333333333333,420,1860,1,294
84.685,50.266666666666666,180,1860,1,294
84.195,46.21666666666667,0,2925,1,294
83.49,46.43333333333333,1320,615,1,294
83.1,49.9,255,2865,1,294
81.17666666666668,61.13333333333333,0,0,1,294
80.29833333333333,61.333333333333336,1335,180,1,294
80.37833333333333,62.2,2460,120,1,294
79.75999999999999,65.45,2233,780,1,295
77.225,73.5,0,2940,1,295
76.32166666666667,73.28333333333333,60,3433,1,295
75.58999999999999,69.78333333333333,0,300,1,295
75.425,68.31666666666666,1187,0,1,295
75.115,61.91666666666666,1873,600,1,295
75.69666666666667,59.5,180,2807,1,295
77.02166666666668,55.6,0,3013,1,295
77.925,47.53333333333333,540,527,1,295
80.59666666666666,51.61666666666667,3540,60,1,295
80.83999999999999,50.333333333333336,1213,2387,1,295
80.64666666666668,51.53333333333333,107,3193,1,295
80.68333333333334,51.3,253,2987,1,295
79.96166666666666,50.73333333333333,0,1933,1,295
78.79,52.25,2267,853,1,295
78.30666666666666,62.61666666666667,1033,2087,1,295
74.26666666666667,73.71666666666667,227,2653,1,295
71.22666666666667,75.86666666666666,2413,600,1,296
70.24833333333332,82.96666666666667,1967,0,1,296
69.94666666666667,84.31666666666666,3000,420,1,296
68.975,89.76666666666667,1153,1967,1,296
69.4,87.8,347,2773,1,296
71.56166666666667,85.58333333333333,960,887,1,296
72.08833333333334,83.41666666666667,167,2413,1,296
72.84833333333333,73.05,13,3587,1,296
73.61833333333334,69.53333333333333,540,2593,1,296
75.685,63.8,300,1727,1,296
76.66499999999999,54.03333333333333,0,2473,1,296
78.30833333333334,50.88333333333333,407,1333,1,296
78.955,49.88333333333333,347,3253,1,296
78.02,54.516666666666666,1920,1020,1,296
75.68833333333333,60.766666666666666,467,3013,1,296
71.89,60.16666666666666,590,0,1,297
70.355,65.53333333333333,3100,0,1,297
70.10833333333333,65.06666666666666,1260,1440,1,297
69.94833333333332,64.71666666666667,140,3180,1,297
70.09166666666667,63.05,960,1780,1,297
70.78,64.13333333333334,480,2220,1,297
73.96000000000001,50.6,1920,0,1,237
75.67166666666667,47.63333333333333,1412,0,1,237
76.24166666666666,45.016666666666666,0,3208,1,237
76.63166666666666,43.98333333333333,780,1740,1,237
77.05,43.31666666666667,0,3480,1,237
77.32833333333333,43.88333333333333,2008,812,1,237
76.96000000000001,48.23333333333333,9,3531,1,237
75.75666666666666,49.21666666666667,2091,1329,1,237
73.87666666666668,51.66666666666666,2160,1380,1,237
72.72833333333332,57.86666666666667,909,1551,1,237
70.61666666666666,64.43333333333334,1689,1191,1,238
70.08999999999999,65.06666666666666,2160,120,1,238
69.70166666666667,66.08333333333333,2091,0,1,238
69.45166666666667,66.38333333333334,660,2829,1,238
69.68833333333333,65.71666666666667,1569,1131,1,238
70.58999999999999,64.36666666666666,471,2160,1,238
71.52333333333333,62.05,1929,0,1,238
74.62166666666667,54.73333333333333,2391,0,1,238
74.97166666666666,42.016666666666666,1500,789,1,238
75.61,40.21666666666667,0,3231,1,238
76.24666666666667,38.31666666666667,2769,0,1,238
76.58,35.13333333333333,591,0,1,238
77.295,33.88333333333333,2040,249,1,238
77.46499999999999,34.21666666666667,0,3600,1,238
77.53333333333333,34.88333333333333,669,1851,1,238
77.79166666666667,37.16666666666666,1791,420,1,238
77.83666666666666,40.71666666666667,0,1200,1,238
77.43666666666667,44.48333333333333,1740,1269,1,238
76.30333333333333,48.7,1500,1560,1,238
74.64833333333333,55.23333333333333,0,2580,1,238
73.66333333333334,56.66666666666666,2769,351,1,238
72.79166666666667,57.98333333333333,1251,0,1,238
72.33500000000001,59.46666666666667,2589,0,1,239
72.07666666666667,61.4,840,1980,1,239
71.875,61.66666666666666,3600,0,1,239
71.055,64.91666666666667,420,960,1,239
70.28666666666666,69.5,471,2700,1,239
69.82833333333333,70.23333333333333,840,909,1,239
70.74,68.31666666666666,0,831,1,239
74.42333333333333,56.18333333333333,1449,840,1,239
76.365,49.81666666666667,1320,180,1,239
77.445,45.5,2580,0,1,239
78.81833333333334,46.2,1740,120,1,239
79.86166666666666,48.31666666666667,2100,0,1,239
80.16000000000001,44.28333333333333,411,1989,1,239
80.31333333333333,42.43333333333333,2709,111,1,239
81.01166666666667,42.91666666666666,171,3069,1,239
80.92833333333333,41.6,0,1011,1,239
81.07833333333333,40.86666666666667,2040,1209,1,239
81.225,45.833333333333336,0,2040,1,239
80.80666666666666,48.55,0,1611,1,239
79.80833333333334,54.96666666666667,429,480,1,239
77.85833333333333,60.516666666666666,1071,1080,1,239
77.03,62.13333333333333,3360,0,1,239
76.45666666666666,63.0,0,0,1,239
75.94333333333334,63.06666666666667,1740,549,1,240
75.40333333333334,63.8,2409,771,1,240
74.88666666666667,65.26666666666667,1980,0,1,240
74.10166666666666,67.4,1920,480,1,240
73.825,67.88333333333334,1251,1920,1,240
73.85666666666665,67.01666666666667,2040,780,1,240
74.56333333333333,66.18333333333334,0,960,1,240
75.71666666666667,63.55,969,0,1,240
77.20666666666666,57.73333333333333,111,2349,1,240
78.91333333333334,52.36666666666667,2649,111,1,240
80.47,51.41666666666666,411,0,1,240
81.47833333333332,49.1,2280,0,1,240
82.06833333333334,48.766666666666666,2829,180,1,240
82.96000000000001,49.78333333333333,1500,1200,1,240
83.605,50.266666666666666,2091,1089,1,240
83.78500000000001,48.85,0,3480,1,240
83.86999999999999,48.55,0,891,1,240
83.57666666666667,48.516666666666666,0,0,1,240
83.17,49.88333333333333,780,1089,1,240
82.72,51.583333333333336,669,1071,1,240
81.69166666666666,55.28333333333333,2631,429,1,240
80.58166666666666,62.833333333333336,120,1371,1,240
79.67,62.93333333333333,1920,0,1,240
79.115,63.81666666666667,1140,249,1,240
78.50666666666666,64.01666666666667,2100,1320,1,241
78.41833333333334,66.68333333333334,2460,231,1,241
77.70166666666667,67.45,1689,0,1,241
76.67333333333333,69.93333333333334,1371,0,1,241
76.11333333333333,70.01666666666667,0,3189,1,241
76.09666666666666,68.71666666666667,1629,1011,1,241
76.58166666666666,66.93333333333334,171,2040,1,241
77.635,64.55,1680,780,1,241
80.24833333333332,54.833333333333336,849,0,1,241
81.25333333333333,54.38333333333333,2031,969,1,241
82.385,53.63333333333333,2409,111,1,241
83.225,53.583333333333336,291,2160,1,241
83.91666666666667,53.05,1689,180,1,241
84.42333333333333,49.98333333333333,1791,909,1,241
84.685,50.266666666666666,1449,1071,1,241
84.195,46.21666666666667,951,2649,1,241
84.175,47.35,849,771,1,241
83.49,46.43333333333333,351,2289,1,241
83.1,49.9,120,411,1,241
82.26,59.13333333333333,489,0,1,241
81.17666666666668,61.13333333333333,1971,249,1,241
80.29833333333333,61.333333333333336,0,1611,1,241
80.37833333333333,62.2,1860,0,1,241
80.325,63.71666666666667,0,0,1,242
79.75999999999999,65.45,2160,249,1,242
79.18166666666666,66.16666666666667,2349,711,1,242
77.225,73.5,0,2469,1,242
76.32166666666667,73.28333333333333,1500,1500,1,242
75.58999999999999,69.78333333333333,660,1740,1,242
75.425,68.31666666666666,120,591,1,242
75.115,61.91666666666666,1689,540,1,242
77.02166666666668,55.6,2280,0,1,242
77.925,47.53333333333333,1491,2049,1,242
80.59666666666666,51.61666666666667,3111,489,1,242
80.83999999999999,50.333333333333336,1209,1191,1,242
80.64666666666668,51.53333333333333,1200,2340,1,242
80.68333333333334,51.3,1911,1329,1,242
80.31833333333334,52.48333333333333,0,1251,1,242
79.96166666666666,50.73333333333333,0,729,1,242
79.52666666666667,52.65,0,1791,1,242
78.79,52.25,2040,840,1,242
78.48666666666666,55.7,1629,0,1,242
78.30666666666666,62.61666666666667,1800,300,1,242
74.26666666666667,73.71666666666667,1020,60,1,242
71.22666666666667,75.86666666666666,2871,180,1,243
69.94666666666667,84.31666666666666,2880,0,1,243
69.17666666666668,86.96666666666667,951,1320,1,243
68.975,89.76666666666667,1320,1740,1,243
69.4,87.8,1809,1680,1,243
70.07833333333333,86.36666666666666,891,2349,1,243
71.56166666666667,85.58333333333333,0,120,1,243
72.08833333333334,83.41666666666667,2409,111,1,243
72.84833333333333,73.05,2400,0,1,243
73.61833333333334,69.53333333333333,1251,180,1,243
74.48,69.71666666666667,2409,360,1,243
75.685,63.8,1131,2220,1,243
76.66499999999999,54.03333333333333,180,360,1,243
77.22,50.86666666666667,0,1509,1,243
78.30833333333334,50.88333333333333,2460,240,1,243
78.79166666666667,50.93333333333333,660,2280,1,243
78.955,49.88333333333333,1020,1131,1,243
78.02,54.516666666666666,0,1749,1,243
76.47166666666666,51.85,1380,231,1,243
74.45833333333333,68.73333333333333,2229,711,1,243
73.60166666666667,68.05,780,1680,1,243
72.62666666666668,65.71666666666667,3600,0,1,243
71.33500000000001,63.516666666666666,2160,0,1,244
70.355,65.53333333333333,2871,0,1,244
70.10833333333333,65.06666666666666,2349,0,1,244
69.94833333333332,64.71666666666667,351,1929,1,244
70.09166666666667,63.05,1320,1851,1,244
70.78,64.13333333333334,1740,909,1,244
73.67,57.15,1434,120,1,244
73.85166666666667,65.08333333333333,1926,60,1,244
73.54333333333334,71.15,2814,0,1,244
75.38833333333334,59.61666666666667,1099,1601,1,244
77.20166666666667,49.73333333333333,960,1740,1,244
77.905,44.21666666666667,540,2400,1,244
77.66833333333334,42.11666666666667,0,2040,1,244
77.93,42.266666666666666,1800,1440,1,244
78.44166666666666,43.21666666666667,1481,1639,1,244
78.16833333333334,44.18333333333333,859,0,1,244
78.31,49.61666666666667,1560,720,1,244
77.195,55.5,720,1440,1,244
75.89666666666668,62.11666666666667,1320,1961,1,244
74.9,62.88333333333333,2021,79,1,244
74.30166666666668,63.6,1440,180,1,244
73.59833333333333,64.25,3600,0,1,245
73.04833333333333,65.08333333333333,319,0,1,245
72.44833333333332,66.38333333333334,1560,0,1,245
72.14666666666668,67.4,2400,240,1,245
72.09166666666667,67.6,221,2520,1,245
71.72666666666667,68.5,2059,1541,1,245
72.29666666666667,67.38333333333334,0,1339,1,245
75.10333333333332,57.516666666666666,1961,19,1,245
76.6,55.06666666666667,1579,0,1,245
77.72166666666666,51.85,2220,821,1,245
78.59833333333333,49.13333333333333,420,1339,1,245
79.83666666666666,47.88333333333333,1481,0,1,245
80.17333333333333,44.63333333333333,1939,221,1,245
81.26333333333334,47.36666666666667,600,2299,1,245
81.16333333333334,46.56666666666667,0,1860,1,245
81.42,45.63333333333333,2741,360,1,245
81.54666666666667,46.91666666666666,679,2820,1,245
80.53999999999999,49.43333333333333,1560,60,1,245
79.97666666666667,55.75,1919,301,1,245
78.545,57.03333333333333,1441,1259,1,245
77.43,58.56666666666667,540,1680,1,245
76.775,59.65,1979,0,1,245
76.74666666666667,63.81666666666667,1201,0,1,246
76.175,64.85,3480,120,1,246
75.455,66.16666666666667,2340,0,1,246
74.12666666666668,73.03333333333333,421,2339,1,246
74.59333333333332,73.23333333333333,2159,1141,1,246
76.12333333333332,69.53333333333333,0,1319,1,246
77.90333333333334,63.85,0,0,1,246
79.78166666666667,63.5,1080,1200,1,246
80.90666666666667,59.9,1920,60,1,246
81.875,50.516666666666666,1859,1441,1,246
81.72,45.9,2521,1079,1,246
82.3,46.85,599,1501,1,246
82.49166666666666,44.95,1680,1080,1,246
82.18833333333333,42.85,0,3420,1,246
81.8,40.016666666666666,1741,659,1,246
81.51833333333335,40.63333333333333,479,2341,1,246
81.71499999999999,47.23333333333333,841,239,1,246
80.46333333333334,50.36666666666667,1320,600,1,246
79.34833333333333,54.96666666666667,1320,540,1,246
78.39,55.4,2639,120,1,246
78.05333333333333,57.0,0,0,1,246
77.885,61.41666666666666,3120,0,1,247
76.88333333333334,67.55,1679,0,1,247
75.39,67.3,1620,420,1,247
74.82,68.58333333333333,601,2160,1,247
74.63666666666667,73.05,359,3241,1,247
75.33999999999999,74.63333333333334,1980,1439,1,247
76.61666666666666,68.21666666666667,0,960,1,247
77.56666666666666,59.35,900,0,1,247
78.67166666666667,53.36666666666667,840,0,1,247
79.905,50.6,3060,181,1,247
81.05833333333334,51.65,601,1619,1,247
81.69833333333332,50.56666666666667,2039,1200,1,247
82.38833333333334,49.35,2160,721,1,247
82.78666666666666,47.9,0,539,1,247
83.40833333333333,48.46666666666667,901,1500,1,247
83.625,49.05,1679,1680,1,247
83.28333333333333,44.6,721,600,1,247
83.45333333333333,48.53333333333333,419,2701,1,247
82.75833333333334,51.95,0,599,1,247
81.33999999999999,54.25,1020,540,1,247
79.95833333333333,58.8,180,901,1,247
78.80833333333334,58.36666666666667,961,1319,1,247
77.86999999999999,61.25,3600,0,1,247
77.62333333333332,67.16666666666667,1680,0,1,248
73.66333333333334,56.66666666666666,2508,0,1,323
72.79166666666667,57.98333333333333,2592,240,1,323
75.67166666666667,47.63333333333333,1045,575,1,293
76.24166666666666,45.016666666666666,660,2460,1,293
76.63166666666666,43.98333333333333,2100,625,1,293
77.05,43.31666666666667,1980,695,1,293
77.32833333333333,43.88333333333333,60,2880,1,293
76.96000000000001,48.23333333333333,1670,1690,1,293
75.75666666666666,49.21666666666667,3600,0,1,293
73.87666666666668,51.66666666666666,2590,50,1,293
72.72833333333332,57.86666666666667,0,3600,1,293
72.03166666666667,60.16666666666666,710,1870,1,293
70.61666666666666,64.43333333333334,2470,290,1,294
70.08999999999999,65.06666666666666,3530,10,1,294
69.70166666666667,66.08333333333333,130,1440,1,294
69.45166666666667,66.38333333333334,2400,0,1,294
70.58999999999999,64.36666666666666,1980,300,1,294
71.52333333333333,62.05,695,2520,1,294
72.66499999999999,60.35,745,1740,1,294
75.61,40.21666666666667,2340,180,1,294
76.24666666666667,38.31666666666667,2137,60,1,294
76.58,35.13333333333333,863,1200,1,294
77.46499999999999,34.21666666666667,1883,1177,1,294
77.53333333333333,34.88333333333333,1297,1943,1,294
77.79166666666667,37.16666666666666,0,1140,1,294
77.83666666666666,40.71666666666667,1320,1417,1,294
76.30333333333333,48.7,2423,517,1,294
72.79166666666667,57.98333333333333,1829,1200,1,294
72.33500000000001,59.46666666666667,3391,209,1,295
72.07666666666667,61.4,1049,751,1,295
71.875,61.66666666666666,2880,0,1,295
71.055,64.91666666666667,2371,1109,1,295
70.28666666666666,69.5,0,1351,1,295
70.74,68.31666666666666,2760,689,1,295
72.46166666666666,63.333333333333336,60,2280,1,295
74.42333333333333,56.18333333333333,1649,1591,1,295
77.445,45.5,3240,0,1,295
78.81833333333334,46.2,31,2340,1,295
80.16000000000001,44.28333333333333,2460,780,1,295
80.31333333333333,42.43333333333333,1500,1440,1,295
81.01166666666667,42.91666666666666,571,2040,1,295
80.92833333333333,41.6,1949,720,1,295
81.07833333333333,40.86666666666667,1111,1289,1,295
81.225,45.833333333333336,0,2131,1,295
80.80666666666666,48.55,1080,660,1,295
77.85833333333333,60.516666666666666,2551,1049,1,295
77.03,62.13333333333333,1769,811,1,295
74.88666666666667,65.26666666666667,2249,871,1,296
74.10166666666666,67.4,991,149,1,296
73.825,67.88333333333334,0,2880,1,296
73.85666666666665,67.01666666666667,0,2251,1,296
74.56333333333333,66.18333333333334,1740,929,1,296
75.71666666666667,63.55,60,2760,1,296
77.20666666666666,57.73333333333333,2489,271,1,296
80.47,51.41666666666666,2789,180,1,296
81.47833333333332,49.1,1500,1560,1,296
82.06833333333334,48.766666666666666,3240,0,1,296
82.96000000000001,49.78333333333333,871,1289,1,296
83.605,50.266666666666666,240,331,1,296
83.78500000000001,48.85,1260,1409,1,296
83.86999999999999,48.55,180,2191,1,296
83.57666666666667,48.516666666666666,540,2160,1,296
83.17,49.88333333333333,0,2489,1,296
80.58166666666666,62.833333333333336,2729,751,1,296
79.67,62.93333333333333,1980,180,1,296
79.115,63.81666666666667,480,1440,1,296
78.41833333333334,66.68333333333334,2669,211,1,297
77.70166666666667,67.45,1291,1469,1,297
76.67333333333333,69.93333333333334,2760,451,1,297
76.11333333333333,70.01666666666667,0,840,1,297
76.58166666666666,66.93333333333334,0,3271,1,297
77.635,64.55,1049,1380,1,297
78.855,59.75,2191,689,1,297
80.24833333333332,54.833333333333336,300,1620,1,297
81.25333333333333,54.38333333333333,989,1411,1,297
83.225,53.583333333333336,2791,389,1,297
83.91666666666667,53.05,1740,120,1,297
84.42333333333333,49.98333333333333,749,2131,1,297
84.685,50.266666666666666,3480,120,1,297
84.195,46.21666666666667,2940,660,1,297
84.175,47.35,511,3029,1,297
83.1,49.9,89,2100,1,297
82.26,59.13333333333333,2040,1560,1,297
81.17666666666668,61.13333333333333,1171,1620,1,297
80.37833333333333,62.2,1092,1188,1,297
79.75999999999999,65.45,3450,60,1,298
79.18166666666666,66.16666666666667,2280,990,1,298
77.225,73.5,720,1290,1,298
76.32166666666667,73.28333333333333,270,2790,1,298
75.58999999999999,69.78333333333333,1890,1110,1,298
75.425,68.31666666666666,0,2250,1,298
75.115,61.91666666666666,1740,630,1,298
75.69666666666667,59.5,1830,870,1,298
80.59666666666666,51.61666666666667,2790,810,1,298
80.83999999999999,50.333333333333336,2010,1170,1,298
80.64666666666668,51.53333333333333,810,1500,1,298
80.31833333333334,52.48333333333333,390,2910,1,298
79.96166666666666,50.73333333333333,1620,780,1,298
79.52666666666667,52.65,120,2790,1,298
78.48666666666666,55.7,1500,780,1,298
78.30666666666666,62.61666666666667,2190,960,1,298
74.26666666666667,73.71666666666667,2700,300,1,298
71.22666666666667,75.86666666666666,1770,1140,1,299
70.24833333333332,82.96666666666667,1830,0,1,299
69.17666666666668,86.96666666666667,1290,420,1,299
68.975,89.76666666666667,2220,1380,1,299
69.4,87.8,150,3390,1,299
70.07833333333333,86.36666666666666,1290,1350,1,299
72.08833333333334,83.41666666666667,840,1560,1,299
72.84833333333333,73.05,2520,331,1,299
73.61833333333334,69.53333333333333,0,1049,1,299
74.48,69.71666666666667,1920,271,1,299
75.685,63.8,1620,389,1,299
77.22,50.86666666666667,2340,420,1,299
78.30833333333334,50.88333333333333,1601,1699,1,299
78.79166666666667,50.93333333333333,0,3240,1,299
78.955,49.88333333333333,439,401,1,299
78.02,54.516666666666666,941,1680,1,299
76.47166666666666,51.85,1440,2059,1,299
75.68833333333333,60.766666666666666,2179,581,1,299
74.45833333333333,68.73333333333333,2220,0,1,299
72.62666666666668,65.71666666666667,19,180,1,299
71.89,60.16666666666666,3000,0,1,300
71.33500000000001,63.516666666666666,1541,1939,1,300
70.355,65.53333333333333,1819,401,1,300
69.94833333333332,64.71666666666667,1440,1440,1,300
70.09166666666667,63.05,2520,300,1,300
70.78,64.13333333333334,660,1500,1,300
71.42666666666668,66.55,0,2400,1,300
73.67,57.15,1680,0,1,300
73.85166666666667,65.08333333333333,0,360,1,300
73.54333333333334,71.15,1200,2160,1,300
75.38833333333334,59.61666666666667,2928,192,1,300
77.20166666666667,49.73333333333333,0,1008,1,300
77.905,44.21666666666667,720,1332,1,300
77.66833333333334,42.11666666666667,1680,1788,1,300
77.93,42.266666666666666,912,1800,1,300
78.16833333333334,44.18333333333333,720,2232,1,300
78.31,49.61666666666667,1212,1548,1,300
77.195,55.5,1320,960,1,300
75.89666666666668,62.11666666666667,2940,120,1,300
74.9,62.88333333333333,1368,1200,1,300
73.04833333333333,65.08333333333333,2940,0,1,301
72.44833333333332,66.38333333333334,3360,240,1,301
72.14666666666668,67.4,2028,1332,1,301
72.09166666666667,67.6,1092,1668,1,301
71.72666666666667,68.5,1860,240,1,301
72.29666666666667,67.38333333333334,660,60,1,301
73.42333333333333,64.35,2268,12,1,301
75.10333333333332,57.516666666666666,0,3420,1,301
76.6,55.06666666666667,2952,228,1,301
77.72166666666666,51.85,1500,0,1,301
78.59833333333333,49.13333333333333,1308,2112,1,301
79.83666666666666,47.88333333333333,0,528,1,301
80.17333333333333,44.63333333333333,3192,0,1,301
81.26333333333334,47.36666666666667,1260,900,1,301
81.16333333333334,46.56666666666667,2748,312,1,301
81.42,45.63333333333333,960,108,1,301
81.54666666666667,46.91666666666666,240,2532,1,301
81.20833333333333,47.23333333333333,1740,768,1,301
80.53999999999999,49.43333333333333,0,1632,1,301
79.97666666666667,55.75,1980,1500,1,301
77.43,58.56666666666667,2208,972,1,301
76.775,59.65,2292,888,1,301
76.175,64.85,2206,180,1,302
75.455,66.16666666666667,2894,120,1,302
75.13166666666666,67.75,2326,120,1,302
74.58,70.75,254,2160,1,302
74.12666666666668,73.03333333333333,600,2386,1,302
74.59333333333332,73.23333333333333,3300,194,1,302
76.12333333333332,69.53333333333333,1440,766,1,302
79.78166666666667,63.5,456,240,1,302
80.90666666666667,59.9,1044,2556,1,302
81.875,50.516666666666666,3120,300,1,302
81.72,45.9,3180,0,1,302
82.3,46.85,840,2340,1,302
82.49166666666666,44.95,2400,240,1,302
82.18833333333333,42.85,864,2460,1,302
81.51833333333335,40.63333333333333,180,2880,1,302
81.71499999999999,47.23333333333333,2340,951,1,302
