CowNo,datetime,Ruminating,Ruminating24,RuminatingPercOfDay,Eating,Eating24,EatingPercOfDay,THI,RH (%),Lactation,DIM,MilkYield
478,2023-07-07 12:00:00,1286,24851,31,514,19020,23,75.67166666666667,47.63333333333333,2,476,0.0
478,2023-07-07 13:00:00,0,25365,31,1586,18506,22,76.24166666666666,45.016666666666666,2,476,0.0
478,2023-07-07 14:00:00,1500,26820,33,34,17100,21,76.63166666666666,43.983333333333334,2,476,0.0
478,2023-07-07 15:00:00,0,26340,32,2666,17771,22,77.05,43.31666666666667,2,476,0.0
478,2023-07-07 17:00:00,0,27540,34,1181,16526,20,77.78999999999999,47.45,2,476,0.0
478,2023-07-07 18:00:00,1860,27540,34,139,17805,22,77.04333333333334,44.56666666666667,2,476,0.0
478,2023-07-07 19:00:00,1200,27465,34,1200,17681,21,76.96000000000001,48.233333333333334,2,476,7.92000007629395
478,2023-07-07 22:00:00,0,28260,34,1142,16980,21,72.72833333333332,57.86666666666667,2,476,0.0
478,2023-07-07 23:00:00,2100,28260,34,598,17278,21,72.03166666666667,60.166666666666664,2,476,0.0
478,2023-07-08 02:00:00,1860,26983,32,0,19320,22,70.08999999999999,65.06666666666666,2,477,6.48000001907349
478,2023-07-08 03:00:00,1303,27088,32,900,19320,23,69.70166666666667,66.08333333333333,2,477,0.0
478,2023-07-08 05:00:00,1620,27900,33,1277,18225,21,69.68833333333333,65.71666666666667,2,477,0.0
478,2023-07-08 08:00:00,0,23940,29,2623,21476,26,72.66499999999999,60.35,2,477,0.0
478,2023-07-08 09:00:00,1637,26040,31,240,19513,23,74.62166666666667,54.733333333333334,2,477,0.0
478,2023-07-08 10:00:00,1003,24403,29,677,20760,25,74.97166666666666,42.016666666666666,2,477,0.0
478,2023-07-08 12:00:00,1800,24915,29,0,21540,25,76.24666666666667,38.31666666666667,2,477,0.0
478,2023-07-08 13:00:00,1455,23595,28,180,22857,27,76.58,35.13333333333333,2,477,0.0
478,2023-07-08 14:00:00,1020,23460,27,705,23220,27,77.295,33.88333333333333,2,477,12.4300003051758
478,2023-07-08 15:00:00,0,23997,28,1680,22695,26,77.46499999999999,34.21666666666667,2,477,0.0
478,2023-07-08 16:00:00,2280,25197,30,960,21315,26,77.53333333333333,34.88333333333333,2,477,0.0
478,2023-07-08 17:00:00,0,23640,28,2460,22872,27,77.79166666666667,37.166666666666664,2,477,0.0
478,2023-07-08 18:00:00,1785,23640,28,15,22692,27,77.83666666666666,40.71666666666667,2,477,0.0
478,2023-07-08 20:00:00,1800,24780,30,0,21300,26,76.30333333333333,48.7,2,477,0.0
478,2023-07-08 21:00:00,1260,24177,29,0,21540,26,74.64833333333333,55.233333333333334,2,477,0.0
478,2023-07-08 22:00:00,0,23580,28,1440,22377,27,73.66333333333334,56.666666666666664,2,477,0.0
478,2023-07-08 23:00:00,1485,23877,29,0,23040,28,72.79166666666667,57.983333333333334,2,477,0.0
478,2023-07-09 00:00:00,675,25815,31,2565,23040,28,72.33500000000001,59.46666666666667,2,478,8.89999961853027
478,2023-07-09 03:00:00,1080,24075,29,0,22320,27,71.055,64.91666666666667,2,478,0.0
478,2023-07-09 07:00:00,300,27360,33,1140,20567,25,72.46166666666666,63.333333333333336,2,478,0.0
478,2023-07-09 08:00:00,2100,27360,33,660,19938,23,74.42333333333333,56.18333333333333,2,478,0.0
478,2023-07-09 11:00:00,1983,27454,33,0,18720,22,78.81833333333334,46.2,2,478,0.0
478,2023-07-09 12:00:00,480,26580,32,1317,18811,23,79.86166666666666,48.31666666666667,2,478,0.0
478,2023-07-09 14:00:00,1557,27660,33,180,19800,24,80.31333333333333,42.43333333333333,2,478,0.0
478,2023-07-09 16:00:00,723,26403,32,2517,20940,25,80.92833333333333,41.6,2,478,0.0
478,2023-07-09 17:00:00,0,27180,32,2280,19234,23,81.07833333333333,40.86666666666667,2,478,0.0
478,2023-07-09 19:00:00,3063,27123,32,0,20640,25,80.80666666666666,48.55,2,478,9.88000011444092
478,2023-07-09 20:00:00,1197,25531,31,240,20640,25,79.80833333333334,54.96666666666667,2,478,0.0
478,2023-07-09 22:00:00,297,27271,32,2103,21123,24,77.03,62.13333333333333,2,478,0.0
478,2023-07-09 23:00:00,3423,27154,32,0,19020,22,76.45666666666666,63.0,2,478,0.0
478,2023-07-10 00:00:00,0,25591,31,1920,19080,22,75.94333333333334,63.06666666666667,2,479,0.0
478,2023-07-10 01:00:00,2697,26640,32,0,19711,23,75.40333333333334,63.8,2,479,0.0
478,2023-07-10 02:00:00,363,25894,31,0,20700,25,74.88666666666667,65.26666666666667,2,479,7.67999982833862
478,2023-07-10 03:00:00,2700,28140,34,0,20700,25,74.10166666666666,67.4,2,479,0.0
478,2023-07-10 04:00:00,660,26760,32,300,21031,25,73.825,67.88333333333334,2,479,0.0
478,2023-07-10 06:00:00,360,25860,31,2069,22829,27,74.56333333333333,66.18333333333334,2,479,0.0
478,2023-07-10 08:00:00,91,28140,34,1769,21600,26,77.20666666666666,57.733333333333334,2,479,0.0
478,2023-07-10 09:00:00,1469,28049,33,720,20340,25,78.91333333333334,52.36666666666667,2,479,0.0
478,2023-07-10 12:00:00,271,26820,31,1949,21389,25,82.06833333333334,48.766666666666666,2,479,12.1000003814697
478,2023-07-10 13:00:00,2609,28260,34,900,19980,23,82.96000000000001,49.78333333333333,2,479,0.0
478,2023-07-10 14:00:00,1171,27000,32,0,19320,22,83.605,50.266666666666666,2,479,0.0
478,2023-07-10 15:00:00,329,26729,31,1620,19471,23,83.78500000000001,48.85,2,479,0.0
478,2023-07-10 17:00:00,0,25140,29,2249,23129,27,83.57666666666667,48.516666666666666,2,479,0.0
478,2023-07-10 18:00:00,300,25140,29,1560,20880,24,83.17,49.88333333333333,2,479,0.0
478,2023-07-10 20:00:00,389,24449,28,1560,22200,26,81.69166666666666,55.28333333333333,2,479,0.0
478,2023-07-10 21:00:00,3211,25800,30,0,20820,24,80.58166666666666,62.833333333333336,2,479,9.1899995803833
478,2023-07-10 22:00:00,180,22649,26,0,20820,24,79.67,62.93333333333333,2,479,0.0
478,2023-07-11 00:00:00,1049,23789,28,2551,23220,27,78.50666666666666,64.01666666666667,2,480,0.0
478,2023-07-11 01:00:00,1951,25351,29,989,20789,24,78.41833333333334,66.68333333333334,2,480,0.0
478,2023-07-11 02:00:00,2609,25440,29,0,19800,23,77.70166666666667,67.45,2,480,0.0
478,2023-07-11 03:00:00,1320,24300,28,331,20671,24,76.67333333333333,69.93333333333334,2,480,0.0
478,2023-07-11 05:00:00,1620,25560,30,1380,21120,24,76.09666666666666,68.71666666666667,2,480,0.0
478,2023-07-11 06:00:00,2611,27151,31,420,19800,23,76.58166666666666,66.93333333333334,2,480,0.0
478,2023-07-11 08:00:00,0,25951,30,509,20549,24,78.855,59.75,2,480,0.0
478,2023-07-11 09:00:00,0,27931,32,31,20520,24,80.24833333333332,54.833333333333336,2,480,0.0
478,2023-07-11 10:00:00,0,29700,34,1589,22260,26,81.25333333333333,54.38333333333333,2,480,0.0
478,2023-07-11 11:00:00,2040,30240,35,240,21871,25,82.385,53.63333333333333,2,480,0.0
478,2023-07-11 12:00:00,1711,28680,33,540,22500,26,83.225,53.583333333333336,2,480,10.8699998855591
478,2023-07-11 13:00:00,1349,27029,31,240,22980,27,83.91666666666667,53.05,2,480,0.0
478,2023-07-11 14:00:00,900,27840,32,151,22980,27,84.42333333333333,49.983333333333334,2,480,0.0
478,2023-07-11 15:00:00,240,28140,34,3000,24088,28,84.685,50.266666666666666,2,480,0.0
478,2023-07-11 16:00:00,0,29459,35,3089,21269,25,84.195,46.21666666666667,2,480,0.0
478,2023-07-11 17:00:00,0,29760,35,0,18600,22,84.175,47.35,2,480,0.0
478,2023-07-11 18:00:00,0,29760,35,1771,20339,24,83.49,46.43333333333333,2,480,0.0
478,2023-07-11 19:00:00,1080,29760,35,1109,20309,24,83.1,49.9,2,480,0.0
478,2023-07-11 20:00:00,1740,29400,35,180,20219,23,82.26,59.13333333333333,2,480,0.0
478,2023-07-11 21:00:00,60,28619,34,0,21000,25,81.17666666666668,61.13333333333333,2,480,9.82999992370605
478,2023-07-11 22:00:00,1800,29400,35,1200,22620,26,80.29833333333333,61.333333333333336,2,480,0.0
478,2023-07-11 23:00:00,1380,30720,37,1260,21420,25,80.37833333333333,62.2,2,480,0.0
478,2023-07-12 01:00:00,2040,30808,37,0,20040,23,79.75999999999999,65.45,2,481,0.0
478,2023-07-12 02:00:00,1469,30208,36,871,21600,25,79.18166666666666,66.16666666666667,2,481,0.0
478,2023-07-12 03:00:00,2251,29940,36,269,20969,24,78.11,70.86666666666666,2,481,0.0
478,2023-07-12 04:00:00,329,30929,37,2220,20760,24,77.225,73.5,2,481,9.07999992370605
478,2023-07-12 05:00:00,3211,31619,38,60,19260,22,76.32166666666667,73.28333333333333,2,481,0.0
478,2023-07-12 06:00:00,629,30329,36,1771,19740,23,75.58999999999999,69.78333333333333,2,481,0.0
478,2023-07-12 08:00:00,1980,28589,34,480,20400,25,75.115,61.916666666666664,2,481,0.0
478,2023-07-12 09:00:00,1769,26609,33,1771,19920,24,75.69666666666667,59.5,2,481,0.0
478,2023-07-12 10:00:00,540,24840,32,1200,18149,23,77.02166666666668,55.6,2,481,0.0
478,2023-07-12 15:00:00,1559,20400,34,181,13561,22,80.64666666666668,51.53333333333333,2,481,0.0
478,2023-07-12 16:00:00,301,18841,33,420,13380,22,80.68333333333334,51.3,2,481,0.0
478,2023-07-12 17:00:00,0,18540,33,1739,12960,24,80.31833333333334,52.483333333333334,2,481,0.0
478,2023-07-12 18:00:00,0,18540,36,1741,11221,22,79.96166666666666,50.733333333333334,2,481,0.0
478,2023-07-12 19:00:00,720,18540,39,1019,9480,20,79.52666666666667,52.65,2,481,0.0
478,2023-07-12 20:00:00,959,17820,42,961,8461,20,78.79,52.25,2,481,0.0
478,2023-07-12 21:00:00,841,16861,43,1620,7500,19,78.48666666666666,55.7,2,481,0.0
478,2023-07-12 22:00:00,3120,16020,45,0,5880,16,78.30666666666666,62.61666666666667,2,481,0.0
478,2023-07-12 23:00:00,1739,12900,40,0,5880,18,74.26666666666667,73.71666666666667,2,481,0.0
482,2023-07-07 10:00:00,300,26100,30,2520,24420,28,73.96000000000001,50.6,2,303,0.0
482,2023-07-07 11:00:00,0,25860,30,1851,24060,28,74.68333333333334,51.3,2,303,0.0
482,2023-07-07 12:00:00,1620,26829,31,0,22620,26,75.67166666666667,47.63333333333333,2,303,17.4899997711182
482,2023-07-07 13:00:00,2160,26769,31,60,23220,27,76.24166666666666,45.016666666666666,2,303,0.0
482,2023-07-07 14:00:00,420,27909,32,9,23160,27,76.63166666666666,43.983333333333334,2,303,0.0
482,2023-07-07 15:00:00,60,29769,34,3480,23571,27,77.05,43.31666666666667,2,303,0.0
482,2023-07-07 16:00:00,1749,30360,35,711,23040,27,77.32833333333333,43.88333333333333,2,303,0.0
482,2023-07-07 17:00:00,471,29220,34,3060,23700,27,77.78999999999999,47.45,2,303,0.0
482,2023-07-07 18:00:00,1869,30300,35,120,22329,26,77.04333333333334,44.56666666666667,2,303,0.0
482,2023-07-07 19:00:00,51,30111,35,2040,22500,26,76.96000000000001,48.233333333333334,2,303,0.0
482,2023-07-07 20:00:00,789,31500,36,0,21489,25,75.75666666666666,49.21666666666667,2,303,0.0
482,2023-07-07 21:00:00,891,30900,36,0,24480,28,73.87666666666668,51.666666666666664,2,303,11.8599996566772
482,2023-07-07 22:00:00,1740,31089,36,609,24540,28,72.72833333333332,57.86666666666667,2,303,0.0
482,2023-07-07 23:00:00,1389,32949,38,1071,23931,28,72.03166666666667,60.166666666666664,2,303,0.0
482,2023-07-08 00:00:00,1191,33540,39,0,23580,27,71.15,64.1,2,304,0.0
482,2023-07-08 01:00:00,1980,32820,38,0,23580,27,70.61666666666666,64.43333333333334,2,304,0.0
482,2023-07-08 02:00:00,1860,33120,38,0,23580,27,70.08999999999999,65.06666666666666,2,304,0.0
482,2023-07-08 03:00:00,3360,33909,39,69,23580,27,69.70166666666667,66.08333333333333,2,304,0.0
482,2023-07-08 04:00:00,0,31389,36,2940,23511,27,69.45166666666667,66.38333333333334,2,304,0.0
482,2023-07-08 05:00:00,0,32760,38,1911,22800,26,69.68833333333333,65.71666666666667,2,304,0.0
482,2023-07-08 06:00:00,0,32889,38,1749,20940,24,70.58999999999999,64.36666666666666,2,304,0.0
482,2023-07-08 07:00:00,1569,34740,41,1071,19431,22,71.52333333333333,62.05,2,304,0.0
482,2023-07-08 09:00:00,1080,32940,38,1149,20529,24,74.62166666666667,54.733333333333334,2,304,0.0
482,2023-07-08 10:00:00,60,31860,37,2160,22371,26,74.97166666666666,42.016666666666666,2,304,0.0
482,2023-07-08 11:00:00,969,31800,37,411,21291,25,75.61,40.21666666666667,2,304,0.0
482,2023-07-08 12:00:00,1560,30831,36,600,21840,25,76.24666666666667,38.31666666666667,2,304,15.9700002670288
482,2023-07-08 13:00:00,3300,31491,36,0,21240,25,76.58,35.13333333333333,2,304,0.0
482,2023-07-08 14:00:00,2280,29100,34,420,21240,25,77.295,33.88333333333333,2,304,0.0
482,2023-07-08 15:00:00,651,29280,35,2949,20940,24,77.46499999999999,34.21666666666667,2,304,0.0
482,2023-07-08 16:00:00,609,29820,35,1371,20220,23,77.53333333333333,34.88333333333333,2,304,0.0
482,2023-07-08 17:00:00,1551,29400,35,1689,20880,24,77.79166666666667,37.166666666666664,2,304,0.0
482,2023-07-08 18:00:00,1680,29940,35,291,19920,23,77.83666666666666,40.71666666666667,2,304,0.0
482,2023-07-08 19:00:00,1440,28260,33,1029,21300,25,77.43666666666667,44.483333333333334,2,304,0.0
482,2023-07-08 20:00:00,189,26820,31,2991,21840,25,76.30333333333333,48.7,2,304,0.0
482,2023-07-08 21:00:00,1080,27720,32,60,20100,23,74.64833333333333,55.233333333333334,2,304,10.7799997329712
482,2023-07-08 22:00:00,3600,27780,32,0,20040,23,73.66333333333334,56.666666666666664,2,304,0.0
482,2023-07-08 23:00:00,1980,26340,30,720,20520,24,72.79166666666667,57.983333333333334,2,304,0.0
482,2023-07-09 00:00:00,471,25791,30,0,19920,23,72.33500000000001,59.46666666666667,2,305,0.0
482,2023-07-09 03:00:00,840,26820,31,0,19920,23,71.055,64.91666666666667,2,305,0.0
482,2023-07-09 04:00:00,1371,28011,32,2229,19920,23,70.28666666666666,69.5,2,305,0.0
482,2023-07-09 05:00:00,129,28269,33,51,18411,21,69.82833333333333,70.23333333333333,2,305,0.0
482,2023-07-09 08:00:00,1320,27840,32,2169,23700,27,74.42333333333333,56.18333333333333,2,305,0.0
482,2023-07-09 09:00:00,0,26520,31,2991,21531,25,76.365,49.81666666666667,2,305,0.0
482,2023-07-09 10:00:00,0,26760,31,1080,19689,23,77.445,45.5,2,305,0.0
482,2023-07-09 11:00:00,0,29649,34,960,18720,22,78.81833333333334,46.2,2,305,16.5900001525879
482,2023-07-09 12:00:00,2220,31320,36,0,18120,21,79.86166666666666,48.31666666666667,2,305,0.0
482,2023-07-09 13:00:00,909,30960,36,0,18609,22,80.16000000000001,44.28333333333333,2,305,0.0
482,2023-07-09 14:00:00,2460,31680,37,120,19080,22,80.31333333333333,42.43333333333333,2,305,0.0
482,2023-07-09 15:00:00,1191,30651,35,2229,19620,23,81.01166666666667,42.916666666666664,2,305,0.0
482,2023-07-09 16:00:00,189,30300,35,2031,19920,23,80.92833333333333,41.6,2,305,0.0
482,2023-07-09 17:00:00,2091,30231,35,729,19860,23,81.07833333333333,40.86666666666667,2,305,0.0
482,2023-07-09 18:00:00,0,28140,33,1671,19920,23,81.225,45.833333333333336,2,305,0.0
482,2023-07-09 19:00:00,0,29049,34,1569,19560,23,80.80666666666666,48.55,2,305,0.0
482,2023-07-09 20:00:00,1089,30540,35,1251,19371,22,79.80833333333334,54.96666666666667,2,305,0.0
482,2023-07-09 21:00:00,1140,30060,35,0,18120,21,77.85833333333333,60.516666666666666,2,305,11.9799995422363
482,2023-07-09 22:00:00,2160,31971,37,480,18240,21,77.03,62.13333333333333,2,305,0.0
482,2023-07-09 23:00:00,1431,29940,35,120,17760,21,76.45666666666666,63.0,2,305,0.0
482,2023-07-10 01:00:00,2349,29520,34,0,19380,22,75.40333333333334,63.8,2,306,0.0
482,2023-07-10 02:00:00,1200,29280,34,0,19380,22,74.88666666666667,65.26666666666667,2,306,0.0
482,2023-07-10 04:00:00,1629,29589,34,720,19800,23,73.825,67.88333333333334,2,306,0.0
482,2023-07-10 05:00:00,1551,28371,33,189,20829,24,73.85666666666665,67.01666666666667,2,306,0.0
482,2023-07-10 06:00:00,0,26820,31,3600,21291,25,74.56333333333333,66.18333333333334,2,306,0.0
482,2023-07-10 07:00:00,0,28260,33,1791,19551,23,75.71666666666667,63.55,2,306,0.0
482,2023-07-10 08:00:00,0,28809,33,0,19260,22,77.20666666666666,57.733333333333334,2,306,0.0
482,2023-07-10 09:00:00,240,30360,35,1149,20400,24,78.91333333333334,52.36666666666667,2,306,0.0
482,2023-07-10 10:00:00,2889,30489,35,111,19251,22,80.47,51.416666666666664,2,306,16.1800003051758
482,2023-07-10 11:00:00,1671,29631,34,360,19380,22,81.47833333333332,49.1,2,306,0.0
482,2023-07-10 12:00:00,1860,29640,34,489,19209,22,82.06833333333334,48.766666666666666,2,306,0.0
482,2023-07-10 13:00:00,1629,29409,34,471,20571,24,82.96000000000001,49.78333333333333,2,306,0.0
482,2023-07-10 14:00:00,1431,30420,35,660,20100,23,83.605,50.266666666666666,2,306,0.0
482,2023-07-10 15:00:00,840,30300,35,2529,20340,24,83.78500000000001,48.85,2,306,0.0
482,2023-07-10 16:00:00,120,29460,34,1971,20820,24,83.86999999999999,48.55,2,306,0.0
482,2023-07-10 18:00:00,909,31320,36,1311,20211,23,83.17,49.88333333333333,2,306,10.1599998474121
482,2023-07-10 19:00:00,1491,31551,37,1380,21309,25,82.72,51.583333333333336,2,306,0.0
482,2023-07-10 20:00:00,609,30060,35,0,20280,23,81.69166666666666,55.28333333333333,2,306,0.0
482,2023-07-10 21:00:00,3051,30891,36,120,20280,23,80.58166666666666,62.833333333333336,2,306,0.0
482,2023-07-10 23:00:00,2751,31200,36,0,21960,25,79.115,63.81666666666667,2,306,0.0
482,2023-07-11 00:00:00,1140,29049,34,1740,22320,26,78.50666666666666,64.01666666666667,2,307,0.0
482,2023-07-11 01:00:00,2109,29700,34,0,21780,25,78.41833333333334,66.68333333333334,2,307,0.0
482,2023-07-11 03:00:00,2160,29400,34,420,21780,25,76.67333333333333,69.93333333333334,2,307,0.0
482,2023-07-11 04:00:00,411,29631,34,1749,21900,25,76.11333333333333,70.01666666666667,2,307,0.0
482,2023-07-11 05:00:00,0,30900,36,651,21540,25,76.09666666666666,68.71666666666667,2,307,0.0
482,2023-07-11 06:00:00,1440,31629,37,1860,21720,25,76.58166666666666,66.93333333333334,2,307,0.0
482,2023-07-11 07:00:00,549,32040,37,1500,20109,23,77.635,64.55,2,307,0.0
482,2023-07-11 08:00:00,1551,33060,38,1140,20040,23,78.855,59.75,2,307,0.0
482,2023-07-11 09:00:00,369,32160,37,0,20520,24,80.24833333333332,54.833333333333336,2,307,0.0
482,2023-07-11 10:00:00,2031,31800,37,240,20520,24,81.25333333333333,54.38333333333333,2,307,19.2000007629395
482,2023-07-11 11:00:00,1680,31929,37,189,20280,23,82.385,53.63333333333333,2,307,0.0
482,2023-07-11 12:00:00,1629,31080,36,1851,21891,25,83.225,53.583333333333336,2,307,0.0
482,2023-07-11 13:00:00,2640,30231,35,0,20709,24,83.91666666666667,53.05,2,307,0.0
482,2023-07-11 14:00:00,1311,28251,33,900,22140,26,84.42333333333333,49.983333333333334,2,307,0.0
482,2023-07-11 15:00:00,0,29829,35,3009,21300,25,84.685,50.266666666666666,2,307,0.0
482,2023-07-11 16:00:00,729,30180,35,1371,20151,23,84.195,46.21666666666667,2,307,0.0
482,2023-07-11 17:00:00,1251,31791,37,780,19449,23,84.175,47.35,2,307,0.0
482,2023-07-11 18:00:00,1140,30540,35,2409,20169,23,83.49,46.43333333333333,2,307,10.6199998855591
482,2023-07-11 19:00:00,0,29820,35,351,17820,21,83.1,49.9,2,307,0.0
482,2023-07-11 20:00:00,1440,30609,35,0,19440,23,82.26,59.13333333333333,2,307,0.0
482,2023-07-11 21:00:00,60,32220,37,1800,19440,23,81.17666666666668,61.13333333333333,2,307,0.0
482,2023-07-11 22:00:00,3429,32949,38,0,18000,21,80.29833333333333,61.333333333333336,2,307,0.0
482,2023-07-11 23:00:00,600,31371,36,360,18909,22,80.37833333333333,62.2,2,307,0.0
482,2023-07-12 00:00:00,1791,31860,37,1200,19380,22,80.325,63.71666666666667,2,308,0.0
482,2023-07-12 01:00:00,849,30849,36,0,18720,22,79.75999999999999,65.45,2,308,7.90999984741211
482,2023-07-12 03:00:00,2391,30951,36,540,18720,22,78.11,70.86666666666666,2,308,0.0
482,2023-07-12 04:00:00,1680,30969,36,1389,18180,21,77.225,73.5,2,308,0.0
482,2023-07-12 05:00:00,729,32229,37,831,16791,19,76.32166666666667,73.28333333333333,2,308,0.0
482,2023-07-12 06:00:00,1851,31791,37,249,18480,21,75.58999999999999,69.78333333333333,2,308,0.0
482,2023-07-12 07:00:00,1569,29940,35,1431,18231,21,75.425,68.31666666666666,2,308,0.0
482,2023-07-12 08:00:00,651,30111,35,1620,17409,20,75.115,61.916666666666664,2,308,0.0
482,2023-07-12 09:00:00,9,29460,34,0,18180,21,75.69666666666667,59.5,2,308,0.0
482,2023-07-12 10:00:00,2160,29511,34,0,18420,21,77.02166666666668,55.6,2,308,0.0
482,2023-07-12 11:00:00,831,28791,33,1800,18420,21,77.925,47.53333333333333,2,308,0.0
482,2023-07-12 13:00:00,660,29340,34,1431,17580,20,80.59666666666666,51.61666666666667,2,308,0.0
482,2023-07-12 14:00:00,2889,31149,36,60,16440,19,80.83999999999999,50.333333333333336,2,308,16.1700000762939
482,2023-07-12 15:00:00,351,28371,33,1860,18909,22,80.64666666666668,51.53333333333333,2,308,0.0
482,2023-07-12 16:00:00,2340,28020,32,669,19449,23,80.68333333333334,51.3,2,308,0.0
482,2023-07-12 17:00:00,0,26589,31,1500,18831,22,80.31833333333334,52.483333333333334,2,308,0.0
482,2023-07-12 18:00:00,420,29040,34,60,17631,20,79.96166666666666,50.733333333333334,2,308,0.0
482,2023-07-12 19:00:00,789,30000,35,1971,18540,21,79.52666666666667,52.65,2,308,0.0
482,2023-07-12 20:00:00,3051,29331,34,0,18900,22,78.79,52.25,2,308,0.0
482,2023-07-12 21:00:00,789,27600,32,360,19020,22,78.48666666666666,55.7,2,308,0.0
482,2023-07-12 22:00:00,1851,26931,31,909,20040,23,78.30666666666666,62.61666666666667,2,308,8.72000026702881
482,2023-07-12 23:00:00,1089,25629,30,831,19131,22,74.26666666666667,73.71666666666667,2,308,0.0
482,2023-07-13 00:00:00,780,25731,30,540,19080,22,71.22666666666667,75.86666666666666,2,309,0.0
482,2023-07-13 01:00:00,1080,27171,31,0,18849,22,70.24833333333332,82.96666666666667,2,309,0.0
482,2023-07-13 02:00:00,2211,26820,31,0,19020,22,69.94666666666667,84.31666666666666,2,309,0.0
482,2023-07-13 04:00:00,2940,26751,31,0,19020,22,68.975,89.76666666666667,2,309,0.0
482,2023-07-13 05:00:00,291,25560,30,2520,19740,23,69.4,87.8,2,309,0.0
482,2023-07-13 06:00:00,0,26280,30,0,17649,20,70.07833333333333,86.36666666666666,2,309,0.0
482,2023-07-13 07:00:00,1740,26280,30,609,21249,25,71.56166666666667,85.58333333333333,2,309,0.0
482,2023-07-13 08:00:00,0,24540,28,2391,21591,25,72.08833333333334,83.41666666666667,2,309,0.0
482,2023-07-13 09:00:00,60,24540,28,240,19200,22,72.84833333333333,73.05,2,309,0.0
482,2023-07-13 10:00:00,1440,26040,30,0,19149,22,73.61833333333334,69.53333333333333,2,309,0.0
482,2023-07-13 12:00:00,840,26100,30,1569,22260,26,75.685,63.8,2,309,15.8299999237061
482,2023-07-13 13:00:00,2469,25260,29,291,20931,24,76.66499999999999,54.03333333333333,2,309,0.0
482,2023-07-13 14:00:00,111,23280,27,2529,21000,24,77.22,50.86666666666667,2,309,0.0
482,2023-07-13 15:00:00,0,25740,30,2400,19320,22,78.30833333333334,50.88333333333333,2,309,0.0
482,2023-07-13 16:00:00,909,27120,31,51,18411,21,78.79166666666667,50.93333333333333,2,309,0.0
482,2023-07-13 17:00:00,2451,26331,30,300,19809,23,78.955,49.88333333333333,2,309,0.0
482,2023-07-13 18:00:00,1380,24060,28,969,21120,24,78.02,54.516666666666666,2,309,0.0
482,2023-07-13 19:00:00,120,23760,28,2331,20340,24,76.47166666666666,51.85,2,309,9.01000022888184
482,2023-07-13 20:00:00,1320,24489,28,120,19440,23,75.68833333333333,60.766666666666666,2,309,0.0
482,2023-07-13 21:00:00,120,23940,28,1380,20460,24,74.45833333333333,68.73333333333333,2,309,0.0
482,2023-07-13 22:00:00,549,24309,28,0,19080,22,73.60166666666667,68.05,2,309,0.0
482,2023-07-13 23:00:00,1191,26640,31,780,19680,23,72.62666666666668,65.71666666666667,2,309,0.0
482,2023-07-14 00:00:00,2220,26700,31,309,18900,22,71.89,60.166666666666664,2,310,0.0
482,2023-07-14 01:00:00,729,26640,31,171,18591,22,71.33500000000001,63.516666666666666,2,310,0.0
482,2023-07-14 02:00:00,2211,26991,31,0,19989,23,70.355,65.53333333333333,2,310,0.0
482,2023-07-14 04:00:00,1749,24420,28,720,21720,25,69.94833333333332,64.71666666666667,2,310,10.4499998092651
482,2023-07-14 06:00:00,0,23040,27,3600,22380,26,70.78,64.13333333333334,2,310,0.0
482,2023-07-14 07:00:00,0,23280,27,951,19131,22,71.42666666666668,66.55,2,310,0.0
482,2023-07-14 08:00:00,0,23709,27,0,18180,21,73.67,57.15,2,310,0.0
482,2023-07-14 09:00:00,1560,26340,30,189,18180,21,73.85166666666667,65.08333333333333,2,310,0.0
482,2023-07-14 10:00:00,0,27429,32,3171,17991,21,73.54333333333334,71.15,2,310,0.0
482,2023-07-14 11:00:00,2820,29400,34,0,15909,18,74.25500000000001,62.916666666666664,2,310,0.0
482,2023-07-14 12:00:00,0,26949,31,240,18000,21,75.38833333333334,59.61666666666667,2,310,0.0
482,2023-07-14 13:00:00,489,28200,33,360,18600,22,77.20166666666667,49.733333333333334,2,310,0.0
482,2023-07-14 14:00:00,2571,28920,33,849,18240,21,77.905,44.21666666666667,2,310,13.0600004196167
482,2023-07-14 15:00:00,1380,27780,32,1491,18231,21,77.66833333333334,42.11666666666667,2,310,0.0
482,2023-07-14 16:00:00,120,26460,31,1449,18060,21,77.93,42.266666666666666,2,310,0.0
482,2023-07-14 17:00:00,180,27909,32,1611,16851,20,78.44166666666666,43.21666666666667,2,310,0.0
482,2023-07-14 18:00:00,1080,28800,33,189,17469,20,78.16833333333334,44.18333333333333,2,310,0.0
482,2023-07-14 19:00:00,849,28569,33,1431,18111,21,78.31,49.61666666666667,2,310,0.0
482,2023-07-14 20:00:00,771,27831,32,1140,18300,21,77.195,55.5,2,310,0.0
482,2023-07-14 21:00:00,489,27780,32,0,18780,22,75.89666666666668,62.11666666666667,2,310,0.0
482,2023-07-14 22:00:00,2880,28500,33,600,18780,22,74.9,62.88333333333333,2,310,10.2799997329712
482,2023-07-15 01:00:00,1080,26340,30,1569,20053,23,73.04833333333333,65.08333333333333,2,311,0.0
482,2023-07-15 02:00:00,369,27553,32,891,18651,22,72.44833333333332,66.38333333333334,2,311,0.0
482,2023-07-15 03:00:00,1611,27771,32,840,19020,22,72.14666666666668,67.4,2,311,0.0
482,2023-07-15 04:00:00,1149,28800,33,0,18180,21,72.09166666666667,67.6,2,311,7.65000009536743
482,2023-07-15 05:00:00,231,28204,33,1809,18180,21,71.72666666666667,68.5,2,311,0.0
